Date,Ticker,Currency,Open,High,Low,Close,Adj Close,Volume,Change,%Change,MarketCap
2024-07-06,ETH-USD,USD,2981.99,3080.11,2957.40,3069.38,3069.38,-1298608183,87.39,2.93,496596582400
2024-07-06,ICP-USD,USD,6.81,7.55,6.71,7.55,7.55,77253353,0.74,10.87,1706506624
2024-07-06,LINK-USD,USD,12.31,13.26,12.22,13.20,13.20,269207422,0.89,7.23,12714944512
2024-07-06,LTC-USD,USD,61.89,65.58,61.60,65.43,65.43,266484568,3.54,5.72,7622200832
2024-07-06,MATIC-USD,USD,0.47,0.51,0.47,0.51,0.51,175193608,0.04,8.51,0
2024-07-06,NEAR-USD,USD,4.42,4.85,4.39,4.82,4.82,196490175,0.40,9.05,2972301568
2024-07-06,SOL-USD,USD,134.36,144.01,132.61,143.24,143.24,2078535871,8.88,6.61,110541570048
2024-07-06,TRX-USD,USD,0.13,0.13,0.13,0.13,0.13,296147002,0.00,0.00,28247525376
2024-07-06,UNI-USD,USD,0.00,0.00,0.00,0.00,0.00,11,0.00,,17388
2024-07-06,XRP-USD,USD,0.43,0.45,0.42,0.45,0.45,723560145,0.02,4.65,157739499520
2024-07-07,ADA-USD,USD,0.37,0.37,0.35,0.35,0.35,254988837,-0.02,-5.41,23967385600
2024-07-07,ATOM-USD,USD,6.08,6.10,5.77,5.79,5.79,114191354,-0.29,-4.77,1506169472
2024-07-07,AVAX-USD,USD,27.44,27.45,25.52,25.71,25.71,246740619,-1.73,-6.30,8681321472
2024-07-07,BNB-USD,USD,527.44,527.44,488.96,490.61,490.61,1660301909,-36.83,-6.98,156638248960
2024-07-07,BTC-USD,USD,58239.43,58371.12,55793.32,55849.11,55849.11,-921476975,-2390.32,-4.10,2272121585664
2024-07-07,DOGE-USD,USD,0.11,0.11,0.10,0.10,0.10,641031095,-0.01,-9.09,30334775296
2024-07-07,DOT-USD,USD,6.24,6.30,5.89,5.91,5.91,202810887,-0.33,-5.29,5121885696
2024-07-07,ETH-USD,USD,3067.41,3072.81,2923.96,2929.39,2929.39,-2026954350,-138.02,-4.50,496596582400
2024-07-07,ICP-USD,USD,7.55,7.64,6.89,6.91,6.91,71988894,-0.64,-8.48,1706506624
2024-07-07,LINK-USD,USD,13.20,13.20,12.31,12.35,12.35,243663129,-0.85,-6.44,12714944512
2024-07-07,LTC-USD,USD,65.43,65.53,61.72,62.06,62.06,239300654,-3.37,-5.15,7622200832
